is_bad,emp_length,home_ownership,annual_inc,verification_status,debt_to_income,delinq_2yrs,inq_last_6mths,open_acc,pub_rec,revol_bal,revol_util,total_acc,mths_since_last_major_derog,policy_code,state_income,balance_open_acc,income_balance,open_total,years_of_cr_line,purpose_cat_clean,Notes_na,Note_na,Note_length
0,3,RENT,22000,VERIFIED - income source,19.91,0,3,7,0,8.003028666,52.4,8,3,PC4,11.39142428,6.056784013,7.360321178,0.875,6.838356164,debt consolidation,1,NA,0
1,1,RENT,40000,VERIFIED - income source,10.29,0,1,15,0,8.848652886,42,19,3,PC3,11.38108407,6.1404591,5.743825388,0.789473684,2.087671233,debt consolidation,1,NA,0
0,1,MORTGAGE,135000,VERIFIED - income source,18.28,0,1,11,0,10.49418664,90,23,3,PC2,11.36866241,8.096263669,3.739197873,0.47826087,13.43013699,individual major expenses,0," I had some water leakage over the winter and want to have some work done around my window sills. I just don't have any cash around the house since I paid for my own wedding last year. I've used Lending Club in the past, and it was great.<br/>",271
1,7,MORTGAGE,60000,VERIFIED - income,1.58,0,1,3,0,9.045111893,66.7,32,1,PC4,10.99765665,7.946381631,7.07881076,0.09375,8.591780822,small business,0,Already have  started this restaurant business and I  need money for cash flow to keep business running.,104
0,1,RENT,2000,not verified,0,0,4,2,0,0,0,2,3,PC1,10.83533662,0,0,1,1.750684932,individual major expenses,0,I need this loan to help pay for training in a new job.,55
0,1,RENT,76000,VERIFIED - income source,3.68,0,1,6,0,8.808668062,83.6,13,1,PC4,10.8867451,7.01675915,11.35854132,0.461538462,6.923287671,debt consolidation,1,NA,0
0,10,MORTGAGE,100000,VERIFIED - income source,18.31,0,0,13,0,9.368454615,66.9,34,2,PC3,11.29312631,6.803419879,8.538251366,0.382352941,9.42739726,debt consolidation,1,NA,0
0,3,RENT,32000,not verified,15,0,0,6,0,6.54534966,8.2,8,3,PC4,10.99765665,4.752152376,46.04316547,0.75,9.093150685,other,0,Requested in order to cover balance of wedding finances.,56
0,1,RENT,42000,VERIFIED - income source,11.89,0,2,11,0,6.228511004,5.4,17,3,PC2,11.30927812,3.828641396,83.00395257,0.647058824,10.34520548,individual major expenses,0, Just trying to consolidate some debt and decrease my interest rate.<br/>,101
0,6,RENT,46000,VERIFIED - income source,22.7,0,1,11,0,9.239122173,54.7,21,2,PC3,10.99765665,6.841129733,4.469925177,0.523809524,6.005479452,other,0, Young family trying to buy a decent home for their nine month old daughter.<br/>,109
0,9,RENT,65000,VERIFIED - income source,9.12,0,0,9,0,9.845540593,46.4,24,1,PC5,11.38108407,7.648263031,3.444073544,0.375,18.93150685,debt consolidation,0, I am consolidating debt with this loan. I have been able to make all my payments and this loan will actually lower what I have been paying<br/>,172
1,4,RENT,33000,not verified,8.25,1,2,14,0,8.65625924,18.4,24,2,PC1,11.19711823,6.017027861,5.744125326,0.583333333,16.93150685,small business sub_cat,0," thise money will be used for dental and to pay off some credit cards.i`m agood borrower i pay my bill on time<br/> Borrower added on 02/04/10 > my monthly budget is $ 2,750.I`m retired and receive social security and union pension<br/> Borrower added on 02/05/10 > For last 3 or more year s I do not remember to have delinquencys<br/>",363
0,1,MORTGAGE,45000,VERIFIED - income,12.32,0,0,8,0,9.498072443,65,15,2,PC3,11.30927812,7.418555902,3.375084377,0.533333333,4.169863014,individual major expenses,0," Funds will be directed to Kawasaki Motors. The total value of the vehicle is worth $13,000. I am purchasing the vehicle for $7,000.<br/> Borrower added on 06/15/10 > I am an associate of Kawasaki Motors and thats why I am able to purchase these vehicles at such a low cost.<br/>",307
0,10,RENT,73000,VERIFIED - income,24.8905,0,0,5,0,5.278114659,2.5,20,3,PC1,11.39142428,3.663561646,165.6670213,0.25,15.34794521,debt consolidation,1,NA,0
0,2,RENT,68480,not verified,22.25,0,1,22,0,9.220389708,68,38,1,PC3,11.38108407,6.129248249,6.78019802,0.578947368,6.923287671,debt consolidation,1,NA,0
1,5,MORTGAGE,110000,not verified,16.1,0,0,13,0,9.026898188,78.5,30,2,PC1,11.0719368,6.461828688,13.21638832,0.433333333,8.591780822,individual major expenses,0, I have a very stable income and have &quot;NEVER&quot; been delinquent on any accounts. I am interested in consolidating my credit card accounts along with a personal loan for the benefit of paying one payment a month versus multiple. Thank you.<br/>,279
0,1,MORTGAGE,75000,VERIFIED - income,15.25,0,1,10,0,8.941545475,28.2,33,2,PC5,10.94956016,6.638829535,9.814184768,0.303030303,13.43013699,debt consolidation,0,The loan will be used to consolidate multiple debts into one payment and interest rate.,87
0,5,MORTGAGE,42000,not verified,22.51,0,0,10,0,8.527737405,50.2,21,2,PC4,11.04915835,6.22495439,8.313539192,0.476190476,7.509589041,debt consolidation,0," I have recently had several unexpected expenses that have come up, and need a felixible way to help pay.  I am extremely responsible with my money and don't spend it on much of anything that I don't need.  I always pay my bills on time, and usually try to pay off as much as possible as quick as possible.  I have a very stable job and steady income.<br/> Borrower added on 06/16/11 > I really appreciate any and all help!<br/>",456
0,4,RENT,50000,VERIFIED - income source,4.97,0,1,6,0,9.13884437,36.4,15,3,PC4,11.19309203,7.346977484,5.371146203,0.4,5.923287671,individual major expenses,0," I have owned and operated a Landscape design and maintenance company for 4 years.  I am looking to expand by acquiring another company, which includes there assets and inventory as well as their client base.  The company has net profits of $100,000 annually.  My current business does $500,000 in sales per year and has the capacity to take on all new clients from the newly acquired business.<br/> Borrower added on 10/29/11 > The inverntory is valued at $138,000 and can easily be liquidated.<br/> Borrower added on 10/29/11 > The funding will be used to make sure I have the correct infastructure to maintain growth and operate efficiently.<br/>",677
0,1,MORTGAGE,110000,VERIFIED - income,10.4,1,2,9,0,11.04686485,74.4,27,3,PC2,11.0719368,8.799134442,1.180358829,0.333333333,26.43835616,individual major expenses,1,NA,0
0,2,RENT,40000,VERIFIED - income,11.46,0,0,7,1,9.771326649,35.9,11,1,PC5,11.19711823,7.825359434,2.282714147,0.636363636,20.01369863,debt consolidation,0,I'm requesting this loan to pay off credit cards that have a high interest rate.,80
0,7,MORTGAGE,67000,not verified,10.51,0,0,8,0,9.071078305,67.4,20,2,PC5,11.34986521,6.991521814,7.702034717,0.4,12.42739726,debt consolidation,0, This is a loan used for debt consolidation to pay off medical bills from the birth of my son.  i have been at my current job for 7.5 years am it is a stable upper management position.<br/>,217
0,7,MORTGAGE,110000,VERIFIED - income source,18.62,0,0,11,0,9.58548372,42.2,32,2,PC5,11.30168578,7.187519726,7.559617896,0.34375,9.926027397,individual major expenses,1,NA,0
0,6,MORTGAGE,28800,VERIFIED - income source,0.54,0,2,7,0,6.08221891,8.4,13,1,PC2,11.07423444,4.134023046,65.90389016,0.538461538,6.753424658,other,0," I was approved for an auto loan from my bank, however they didn't like how many mile were on the Toyota Tacoma. They wanted me to find a different vehicle. I don't want another truck, this is my dream truck!<br/>I'm a good borrower because I have worked really hard to get my credit back to good. When I was young I messed everything up, but now I have fixed all of that mess. I own a home, I am married, and I have children. I am very dependable and responsible.<br/>",497
0,10,MORTGAGE,61000,not verified,7.91,0,0,4,0,4.96284463,5.3,11,1,PC1,11.38108407,3.569532696,165.6670213,0.363636364,5.424657534,individual major expenses,1,NA,0
0,7,MORTGAGE,160000,not verified,15.77,0,4,17,0,9.364605331,90.4,46,1,PC5,11.19309203,6.531306279,13.71389389,0.369565217,29.19753425,other,1,NA,0
1,1,RENT,32000,VERIFIED - income,17.03,0,2,6,0,9.174505919,67.9,12,1,PC5,11.48588309,7.382642796,3.317093397,0.5,1.254794521,individual major expenses,1,NA,0
0,6,MORTGAGE,85000,not verified,20.95,0,0,13,0,10.75147803,46.7,33,1,PC2,11.02674367,8.186507259,1.820206433,0.393939394,14.51506849,individual major expenses,1,NA,0
0,3,MORTGAGE,32000,VERIFIED - income source,3.64,0,3,8,0,8.394573478,25.9,15,1,PC4,11.19309203,6.31490582,7.23654455,0.533333333,3.087671233,other,0," Wedding expense<br/> Borrower added on 07/14/11 > My family offered to pay for half of the wedding, but the told me yesterday (a month away from the wedding) they can't give us any money. We wanted a loan here rather than a bank because the rates were lower.<br/> Borrower added on 07/20/11 > I currently have a steady job and have been employed for the past five years. I have never had a late payment and pay all of my bills on time.<br/>",469
0,6,OWN,157500,VERIFIED - income,16.42,0,1,9,0,10.77151198,82.6,35,3,PC1,11.4146509,8.574266416,3.305837164,0.257142857,18.6,debt consolidation,1,NA,0
0,2,RENT,29112,not verified,14.1,0,0,5,1,9.307013259,61.5,13,1,PC5,11.19711823,7.697484557,2.643181405,0.384615385,8.342465753,other,0, Need to buy new appliances and shed.<br/>,70
0,1,RENT,35000,not verified,1.03,0,1,3,0,7.51479976,12.8,4,1,PC5,11.34986521,6.415642364,19.08396947,0.75,4.169863014,individual major expenses,0,I have had self esteem and confidence issues since I can remember (about middle school-I'm now 23) about the look of my nose. I also have some structural issues with it as well-headache and breathing problems. Insurance won't pay for the reconstruction of the nose because it is for cosmetic reasons. I have paid off my school loan and other bills so I am finally in a place right now that will allow me to pay off my loan quickly. I am staying with my Grandma and taking care of her so I don't have a mortgage and a very very low rent. This will allow me to make large loan payments until it is completely paid off.,616
0,1,RENT,29040,not verified,11.36,0,4,3,1,9.497697392,93.9,12,2,PC3,11.07423444,8.399010076,2.178871549,0.25,14.34794521,individual major expenses,0," After I move to Houston, my BC/BS health insurance will go back to about $130/mo.  When I moved to MI and retired, my monthly payment has been $580/mo.<br/> Borrower added on 01/19/10 > Plus, I will be getting the $8,000 tax credit in April.<br/>",275
0,10,RENT,48000,not verified,10.35,0,1,4,0,7.65396918,10.9,19,2,PC4,10.83533662,6.267200549,22.77039848,0.210526316,14.68219178,other,0,I am needing to borrow this money on short term to make up what I don't have for down payment on our 1st new home.  Thank you so much for helping.,146
0,2,RENT,41000,not verified,20.22,1,1,9,0,9.376532547,78.7,11,1,PC4,11.38108407,7.179223278,3.472516304,0.818181818,4.923287671,debt consolidation,0,"  Looking to consolidate some credit card debt I accrued in college into a single payment.  I now have a stable career I want to have this taken care of before I can buy a house and start a family.  The monthly payment is well within our budget and this loan is appealing because of the interest rate, which will expedite paying off debt from high interest credit cards I got in college.<br>",419
0,6,RENT,75000,not verified,4.48,0,1,12,0,8.458079927,56.8,27,2,PC3,10.99765665,5.972961076,15.91680815,0.444444444,9.260273973,debt consolidation,0,"I have 4 credit card totalling about 9,000 in debt. I will use this loan to pay off all my credit cards.",104
0,2,MORTGAGE,85000,VERIFIED - income source,2.1,0,0,10,0,8.141189793,5.6,31,2,PC5,10.92645993,5.838313368,24.76689977,0.322580645,10.00821918,individual major expenses,1,NA,0
0,1,RENT,54000,VERIFIED - income source,12.47,0,1,13,0,9.502263439,40.3,13,2,PC2,11.11845964,6.937239396,4.033161551,1,4.169863014,other,0," I am trying to get a loan to help pay for my wedding with my girlfriend of 7 years.  We currently have help paying for the reception venue, but need help paying for the rest.  This money will go toward paying for a dress, caterer, a cake, flowers and all the other things that make a wedding memorable.<br/><br/>As far as the budget is concerned, we are going to try to keep everything under $7,000, to allow for any unexpected expenses and use the rest to relocate into a new apartment together.  We have a general idea of how much money we would like to allocate and have already began contacting businesses for estimates. <br/><br/>We are very confident that our combined incomes will allow us to pay off &quot;our&quot; loan as soon as possible.  I am a web / software developer and have been with my current company for over a year.  I have two and a half years of professional experience and love what I do.  My girlfriend will be graduating this May with a doctorate in pharmacy.  She is currently a full time student and won't know where she will start her residency until mid-March.  We are both confident she will find a residency program that will get her career off to a great start.<br/><br/>I graduated in 2008 with a degree in Computer Science.  I have been able to keep up with my student loans and credit card debit I have acquired in school.  I have been responsible and have made it a goal to pay off as much of my debt as soon as possible.  I am a good borrower because I have demonstrated financial responsibility and will continue to do so.<br/><br/>Thanks for taking the time to consider our goals and helping us get one step closer to our life together.<br/>",1711
0,9,MORTGAGE,21600,not verified,6.28,0,0,7,0,8.188689124,59,25,1,PC2,11.16791085,6.242501159,6.00166713,0.28,15.17808219,individual major expenses,1,NA,0
0,1,RENT,23850,VERIFIED - income source,15.45,0,0,5,1,9.343996757,82.4,12,3,PC5,11.11845964,7.734471351,2.086796745,0.416666667,9.42739726,individual major expenses,0, loan consolidation<br/> Borrower added on 11/06/11 > refinanicing for lower interest rate<br/> Borrower added on 11/07/11 > This loan will help me pay off two balances with very high interest rates. I can then use the extra money towards getting complety out of credit card debt.I want a second chance at ver good credit.<br/>,355
0,6,RENT,52400,VERIFIED - income,14.66,0,2,5,0,8.422003004,48.9,20,3,PC1,11.19711823,6.812345094,11.52915292,0.25,7.090410959,debt consolidation,1,NA,0
0,10,MORTGAGE,64000,not verified,12.41,0,1,8,0,9.945540789,62.8,15,1,PC5,11.30927812,7.866051305,3.068367053,0.533333333,18.76164384,debt consolidation,1,NA,0
0,3,RENT,49000,not verified,4.9,0,0,5,0,2.302585093,3,12,2,PC3,10.99765665,0.587786665,165.6670213,0.416666667,11.09315068,small business,0," Purpose of loan:<br/><br/>This loan will be used to fund the start-up costs for two projects: <br/>- Part of the money will be used to pay a web designer / programmer for a product website.<br/>- The other part will be used to pay publishing fees for a book I've been working on for the past two years.<br/><br/>My financial situation:<br/><br/>As a college student, I learned (the hard way) the value of good credit.  I have since worked hard at increasing and rebuilding my credit.  The fact that I am able to qualify for this loan today is a testament to the dedication and time I've put into my credit.  Being able to qualify for a loan is something that I didn't think would ever happen to me after I finished college.  Yet, here I am qualifying for a loan and also getting pre-approved for home buying mortgages.   <br/><br/>I am a good candidate for this loan because I do not like being in debt.  I've worked hard at rebuilding my credit, and I want to continue to pay all of my bills on time.   Although I do not have the start-up capital for these projects, I will be able to pay this loan off whether or not my projects perform well (but I have faith that they will).<br/>",1212
0,7,RENT,40000,VERIFIED - income source,21.21,0,0,10,0,9.229456489,34,15,3,PC4,11.38108407,6.926773285,3.924646782,0.666666667,4.838356164,debt consolidation,0, I've been at my job for 7 years now.  I want to pay off my high interest credit cards.<br/> Borrower added on 06/21/11 > I've never been late on payments.<br/> Borrower added on 06/27/11 > I want to pay of my credit card debt fast so that I can start planning on saving for a house.<br/>,316
0,6,MORTGAGE,110000,not verified,9.03,0,0,10,0,10.36331458,55.2,37,2,PC1,11.19711823,8.060697912,3.472770324,0.27027027,8.926027397,debt consolidation,0," Hello, I am seeking this loan to consolidate some credit cards and have only one payment. I have no problem paying them just looking to put it all together. I am an aggressive payer and will try to pay off earlier.<br/> Borrower added on 02/12/11 > Thank you in advance to all the investors.<br/>",325
0,1,MORTGAGE,64000,VERIFIED - income source,18.6,0,2,13,0,10.45788977,30.7,29,1,PC2,11.48588309,7.892911695,1.838182497,0.448275862,13.34794521,individual major expenses,1,NA,0
0,1,MORTGAGE,42000,VERIFIED - income source,20.94,0,1,11,0,9.569691731,52.3,32,2,PC3,11.04594127,7.171726643,2.932346575,0.34375,8.342465753,debt consolidation,1,NA,0
1,1,RENT,23000,not verified,22.9,0,2,9,0,9.201198714,43.7,44,1,PC1,11.19711823,7.003873213,2.32135648,0.204545455,14.34794521,debt consolidation,0,The purpose of this loan is to consolidate my credit cards and have only 1 monthly payment. It  would make my life much easier.  Thank You,138
0,1,RENT,53000,VERIFIED - income source,12.59,0,0,13,1,8.947285869,61.5,28,3,PC4,11.19711823,6.382206414,6.895654437,0.464285714,9.84109589,individual major expenses,0, I am trying to acquire the funds to move home to Indiana to be closer to my family. Five years in New York has been an experience but I'm ready to move home. I have been offered a position with essentially the same income and I am very eager to accept but saving money while living in New York can be extremely difficult.<br/>,355
0,1,MORTGAGE,170004,VERIFIED - income,24.89,0,2,17,0,10.63816048,87,41,3,PC5,11.38109548,7.804923152,4.07732342,0.414634146,10.84109589,debt consolidation,1,NA,0
0,10,MORTGAGE,50004,not verified,1.03,0,0,6,0,7.678788998,13.2,13,3,PC2,11.11845964,5.886566887,23.13928737,0.461538462,8.756164384,individual major expenses,0,"I am in the US Army so I have a  good reliable job, which translates into reliable pay.  I have very few outstanding debts.  Only my mortgage and a Home depot card used to replace the central air.",196
0,5,RENT,85000,not verified,4.12,0,2,12,0,8.653121709,13.7,25,3,PC5,11.30927812,6.168040463,14.8419766,0.48,9.679452055,individual major expenses,1,NA,0
0,2,RENT,12000,VERIFIED - income,16,0,0,4,0,6.357842267,8.9,7,2,PC1,11.07423444,4.9698133,20.83333333,0.571428571,5.342465753,debt consolidation,0," I just graduated college and will soon start paying on my student loans.  I am going to use this lending club money to pay off my credit cards so I am able to be more organized when the time comes to pay my student loans.  I thought it would be much easier to have  one payment withdrawn directly out of my checking account and in the long run, my debt would be paid off quicker!!<br/>",414
0,10,MORTGAGE,73505,not verified,23.66,0,0,9,0,10.96200675,72.3,21,1,PC2,10.99765665,8.764764822,1.275220763,0.428571429,16.34794521,individual major expenses,1,NA,0
0,5,RENT,25000,VERIFIED - income,7.2,0,1,5,0,8.988570876,39.3,18,2,PC3,11.19711823,7.379008128,3.121098627,0.277777778,18.84657534,debt consolidation,0, Loan is to consolidate credit card debt to a lower APR.<br/>,89
0,8,MORTGAGE,90000,not verified,12.21,0,2,10,0,9.991544216,21.5,24,2,PC1,11.07423444,7.688913337,4.120879121,0.416666667,14.0109589,debt consolidation,1,NA,0
0,10,MORTGAGE,74900,not verified,14.18,0,2,12,0,8.567315801,15.6,36,1,PC1,11.19309203,6.08221891,14.25038052,0.333333333,18.43287671,individual major expenses,0, Travel seminar to Peru (I am a Spanish teacher)  and day camp for my son while I am away for 2 weeks.<br/>,135
0,4,MORTGAGE,33390,not verified,11.46,0,1,10,0,7.828038032,9.9,16,1,PC2,11.28040055,5.525054453,13.30809087,0.625,2.589041096,individual major expenses,0," I have been working for the same establishment for over 4 years.  I've never been late on any of my bills and I take my financial status seriously.<br/>null Borrower added on 08/11/11 > I plan on using the money to purchase a custom built motorcycle and payoff my outstanding credit card of 2,400.  Lenders do not usually lend for custom built motorcycles.  I already found an insurance company that will insure the bike.  I also have a strict monthly budget.<br/>",493
0,10,RENT,50000,not verified,21.4,0,0,9,0,8.638171118,26.7,40,2,PC3,11.30927812,6.440769314,8.862105636,0.225,12.84383562,debt consolidation,1,NA,0
1,10,MORTGAGE,99996,not verified,12.84,0,0,7,0,9.528284883,96.3,15,1,PC5,11.11845964,7.582301967,7.276670063,0.466666667,24.26849315,small business sub_cat,1,NA,0
0,2,MORTGAGE,55000,not verified,14.49,0,2,13,0,9.902336891,81.2,17,1,PC1,11.38108407,7.337337474,2.753303965,0.764705882,6.591780822,debt consolidation,0,"I am a family man and a home owner. I am a foreman in the metal construction trade and my employment over the years always remains steady.   I think You will find from my crdeit report, that I always pay my debt on time, but have become overwhelmed in credit card debt and interest payments!   I find myself in a position where the interest is all I can afford to pay and I cannot reduce my debt, although I have been a very good customer through the years, my credit cards continue to carry very high rates.",508
0,10,MORTGAGE,100000,not verified,24.6,0,4,23,0,10.43620186,44.5,49,2,PC2,11.19711823,7.140335645,2.935133549,0.529411765,14.2630137,debt consolidation,0,"I have some unexpected expenses some immediate and others which can wait, but want to clear with a low interest rate loan.  I am expecting a year end bonus of 3K net, but won't receive that until 2010.   I could use my current credit card but don't want to incur the high interest rate charge. Silly,  APR on charged items is 12.9 but if you need cash..22.9..  I have pretty good credit, a great income, (Nurse Manager RN) never missed a payment, never late, own a house with 300k equity...so not too much a risk here...",520
1,5,MORTGAGE,60000,VERIFIED - income,8.7,0,0,8,0,6.224558429,42,38,1,PC5,10.99765665,4.143134726,119.047619,0.210526316,16.2630137,small business,0, This loan will help with cost of office equipment and advertising for our new location.<br/>,121
0,10,MORTGAGE,65000,VERIFIED - income,18.06,1,0,8,0,8.711937268,31.6,26,1,PC1,10.99765665,6.632331104,10.70135002,0.307692308,10.00821918,debt consolidation,0, I plan to use the loan to consolidate all of my credit card accounts.<br/>I make a good borrower because I have an excellent history of making payments and have a steady job in the IT field.<br/>My monthly budget is<br/>1200 - Mortgage<br/>300 - Groceries<br/>500 - Utilities &amp; Insurance<br/>,325
0,1,MORTGAGE,140004,VERIFIED - income source,12.95,0,4,10,0,10.86719608,70.6,28,1,PC5,10.92645993,8.564591912,2.670456063,0.357142857,19.93150685,small business,1,NA,0
0,1,MORTGAGE,30000,VERIFIED - income source,13.72,0,0,17,0,9.745722014,58.9,27,3,PC2,11.39142428,6.912450123,1.756440281,0.62962963,6.509589041,debt consolidation,0, plan to use the funds to pay off bills. always pay bills on time.  monthly budget will be minimal after consolidating. have good job<br>,165
0,6,RENT,116004,VERIFIED - income,8.22,0,4,10,0,11.04686485,76.6,35,2,PC3,11.29527928,8.799134442,1.611950254,0.285714286,19.6,debt consolidation,0,debt consolidate,16
0,2,MORTGAGE,38000,not verified,15.06,0,0,5,0,8.990067696,57.3,11,3,PC1,11.29527928,7.380505134,4.736973323,0.454545455,10.00821918,debt consolidation,0, Additional clarification regarding this loan request- The requested money will be used to re-finance a high interest debt vs consolidating multiple debts into one.  The resulting refinance will not increase borrows debt load.<br/>,259
0,4,MORTGAGE,54000,VERIFIED - income,18.11,0,0,10,0,10.16454327,89.3,32,2,PC2,10.99765665,7.861919663,2.079722704,0.3125,13.92876712,debt consolidation,1,NA,0
0,1,RENT,55000,VERIFIED - income,15.62,0,1,9,0,9.911207676,79.4,27,1,PC1,11.38108407,7.713933482,2.728986802,0.333333333,7.591780822,debt consolidation,1,NA,0
0,4,MORTGAGE,120000,VERIFIED - income,16.6,1,0,8,0,11.04686485,69.7,36,3,PC1,11.30927812,8.799134442,1.792168225,0.222222222,10.75616438,small business,0," My business consists of photographing and uploading auto dealership's vehicle inventory for use in their Internet advertising. In order to meet the current demand for my company's services, I need to hire two additional reps. This loan will allow me to grow substantially, and increase my gross sales and net profits by 30%. We will jump from $30k/mo gross to $40k/mo gross, with net profits up from $10k/mo to $15k/mo.<br/>",453
0,2,RENT,39000,not verified,5.91,0,1,7,0,8.737452588,18.9,12,2,PC1,11.19711823,6.791381963,6.259027443,0.583333333,5.342465753,debt consolidation,1,NA,0
0,3,RENT,64800,VERIFIED - income,22.15,0,0,20,0,9.70363319,71.5,29,3,PC1,11.48588309,6.707839854,3.957010259,0.689655172,9.175342466,debt consolidation,0," Ater getting through some troubled times, finally making progress in clearing out my credit card debt. This is to help me consolidate into one monthly payment and avoid hefty interest charges and payoff the debt as soon as possible. I am in a very stable job, going on 4 years with the same company. All my payments are made on time or set up with automatic payment reminders. Appreciate the help in getting me closer to becoming debt free!<br/>",474
0,1,RENT,67476,VERIFIED - income source,18.05,0,2,9,0,10.10626512,39,14,2,PC2,11.29312631,7.908999717,2.75468463,0.642857143,13.51506849,debt consolidation,0, Thank you for the approval.<br/> Borrower added on 04/12/11 > This is a debt consolidation loan<br/> Borrower added on 04/14/11 > I am consolidating credit card debt.<br/> Borrower added on 04/15/11 > I am a good borrower because I pay my bills on time and mostly more then the minimum that is due. I have a history of paying off my loans which recently has been my car. I do have a stable current job and have just been recently promoted. The monthly payment on this loan is less then my monthly payments on my credit cards. I have a plan and a goal to be debt free by this 5 year period or pay off the loan before the 5 years.<br/> Borrower added on 04/16/11 > I plan on using this money to pay off my credit card debt. I do not have 28 thousand dollars in debt. I would like to take the remainder of the money and invest it. I have a great track record of paying my bills on time and I have paid off my car just last year. My job is stable as I have just recently been promoted so I am a responsible worker and work hard at it.<br/>,1064
0,1,RENT,34737,VERIFIED - income source,14.51,0,0,12,0,8.240385116,66.5,13,1,PC3,11.31270467,5.755214648,9.165435356,0.923076923,1.254794521,individual major expenses,1,NA,0
0,1,RENT,36000,not verified,20.2,0,0,4,0,10.13757104,93.6,5,3,PC3,11.30927812,8.751237117,1.4243887,0.8,10.9260274,debt consolidation,0,"I have a bank of america credit card and it has very high interest rate, Because i used cash advance for many times. I believe the loan interest rate will be much lower than my credit card interest rate.",203
0,9,MORTGAGE,49992,VERIFIED - income source,18.39,0,0,13,1,9.712690177,61,23,2,PC1,10.83533662,7.147680307,3.025234493,0.565217391,13.34794521,other,0, Plan to use the funds to purchase a used vehicle to help save money against the extreme rise in gas prices.  <br/>Secure position in current employement....4 promotions in 9 years.<br/>,214
0,2,RENT,42000,VERIFIED - income source,17.4,0,4,8,0,7.192182059,37.9,15,3,PC1,11.28040055,5.111987788,31.62650602,0.533333333,2.087671233,individual major expenses,0," I have been with JPMorgan Chase for almost 2 years now. Currently the funds are being used to help consolidate some debt into one payment along with a purchase I am making as well for my car.  What makes me a good borrow is that I am always on time with all my payments and typically will always pay ahead of time. In addition my job is steady and I am whats call an over achiever at work. Also, I am very good a budgeting my funds and ensuring that all my bills get paid on time.<br/>",514
1,10,RENT,65000,VERIFIED - income,16.74,0,2,11,0,8.800867242,72.2,49,1,PC2,11.19711823,6.402821356,9.790631119,0.22,14.43013699,individual major expenses,1,NA,0
0,5,MORTGAGE,59700,VERIFIED - income source,15.28,0,1,5,0,9.234837844,54.5,8,1,PC3,11.04594127,7.625302346,5.826095443,0.625,5.005479452,debt consolidation,1,NA,0
0,6,MORTGAGE,70000,VERIFIED - income,8.16,0,4,6,0,10.55448373,66.1,19,2,PC4,11.04594127,8.762698185,1.825388547,0.315789474,20.35068493,small business,0, loan to be used for operating capital for my party rental store that I have owned for about a year. It will also help in growing the business and investing in additional rental equipment. Currently myself and wife employed making approx 104k per year. 70k for me and the rest my wife's income. Working for a electrical contracting company for over 5 years as VP Finance.<br/>,404
0,5,MORTGAGE,70000,VERIFIED - income,16.17,0,2,9,0,9.868378375,63.3,21,3,PC3,11.28040055,7.67110201,3.625252473,0.428571429,9.093150685,debt consolidation,1,NA,0
0,10,MORTGAGE,75500,not verified,9.1,0,0,11,0,9.954228194,64.3,28,2,PC3,11.39142428,7.556285394,3.588403042,0.392857143,14.59726027,individual major expenses,1,NA,0
0,10,OWN,80000,VERIFIED - income,6.9,0,4,5,0,4.941642423,0.4,22,2,PC5,11.39142428,3.325036021,165.6670213,0.227272727,12.84383562,other,0," i plan to use the money to find a more fuel efficient car. <br/>ive been at my job for 12+ yrs, i do not have a mortgage<br/>",154
0,6,OWN,150000,not verified,8.6,0,4,6,0,9.966180622,3.4,9,2,PC5,10.99765665,8.17437419,7.044568638,0.666666667,22.01643836,individual major expenses,0,To convert this credit card to a fixed rate fixed term payoff.,62
0,5,RENT,42000,not verified,18.17,0,2,4,0,8.06714904,27.7,6,1,PC1,11.04915835,6.680540953,13.17853781,0.666666667,4.923287671,individual major expenses,0, THANK YOU<br/>,43
0,4,RENT,48000,not verified,23.93,0,2,4,0,0,0,16,3,PC2,11.30927812,0,0,0.25,14.17808219,individual major expenses,0,586913 added on 12/11/09 > I need this loan to payoff an existing loan.<br/>,76
0,8,RENT,108000,not verified,11.09,0,0,5,0,9.061724348,78.3,17,1,PC1,11.19711823,7.452170406,12.53190996,0.294117647,17.43287671,debt consolidation,0, I value my high credit score and have never been late on a payment.  The high interest rate on my cc is a killer! I'm going to pay this off and get back to my healthier financial days. And this loan will be paid back long before 36 months!<br/>,273
0,7,MORTGAGE,140000,VERIFIED - income source,8.17,0,0,7,0,9.780641723,57.4,21,3,PC5,11.30927812,7.834675036,7.915418104,0.333333333,9.345205479,individual major expenses,0," Hi All,<br/><br/>Third attempt at posting info as the rules are tight on what we can say.  <br/><br/>This is a Credit Card Refi that will ultimately lower my affective APR by 3 points and I thought it best to come back to Lending Club where I have been a happy Lender.<br/><br/>Above you can see my total monthly gross income and to compliment that here is my monthly revolving expenses = $9000.<br/><br/>I am a great investor as I have no credit issues and with your help I will soon be debt free.<br/><br/>Thanks for reading my story and investing in my future!<br/> Borrower added on 10/31/11 > Hi All, thanks to those that have funded so far.  PS - above where I say, &quot;I am a great 'investor' as I have no credit issues,&quot; I meant to say that, &quot;I am a great 'borrower' as I have no credit issues.&quot;  <br/><br/>Thanks!!<br/>",874
0,10,MORTGAGE,48000,not verified,12.22,1,0,5,0,9.108750516,67.4,12,2,PC4,10.83533662,7.499201905,5.31384922,0.416666667,8.591780822,individual major expenses,0, For deck and hot tub<br/>,54
